group,color,action,charts,faces,vertices,mean_radius,radius_spread,circumference,wraps,shift_u,shift_v,overlap_before,overlap_after,intra_overlap,intra_wrongwind
2985,#d7e7d7,settled,1,21,20,1517.51,2.43565,9534.77,0,0,0,0,0,0,0
2986,#a0894b,settled,1,19,16,1519,2.30207,9544.17,0,0,0,14,14,0,0
2987,#69df72,settled,1,18,16,1518.87,2.69083,9543.31,0,0,0,14,14,0,0
2988,#e48099,settled,1,49,36,1493.81,7.67432,9385.86,0,0,0,0,0,0,0
2989,#add6bf,settled,1,302,176,1463.85,2.91849,9197.65,0,0,0,0,0,0,0
2990,#7678e7,settled,1,74,50,1555.01,22.2325,9770.39,0,0,0,0,0,0,0
2991,#f2cd5a,settled,1,69,46,1381.09,2.5621,8677.67,0,0,0,559,559,0,0
2992,#ba6f81,settled,1,132,94,1379.99,5.06625,8670.73,0,0,0,1041,1041,0,0
2993,#83c4a8,settled,1,16,14,1378.4,1.9826,8660.73,0,0,0,0,0,0,0
2994,#4c66cf,settled,1,17,18,1378.73,1.15318,8662.81,0,0,0,118,118,0,0
2995,#c8bb42,settled,1,15,13,1380.59,2.05964,8674.53,0,0,0,0,0,0,0
2996,#905d69,settled,1,21,19,1379.95,2.04853,8670.46,0,0,0,0,0,0,0
2997,#59b390,settled,1,62,42,1387.32,2.16636,8716.79,0,0,0,431,431,0,0
2998,#d554b7,settled,1,15,15,1367.35,1.47445,8591.29,0,0,0,0,0,0,0
2999,#9eaadd,settled,2,140,99,1360.94,20.3853,8551.06,0,0,0,0,0,0,0
3000,#664c51,settled,1,65,49,1289.78,3.28386,8103.94,0,0,0,905,905,0,0
3001,#e2a178,settled,1,7,9,1285.87,3.2763,8079.34,0,0,0,112,112,0,0
3002,#ab439f,settled,1,56,47,1286.96,4.23635,8086.2,0,0,0,684,684,0,0
3003,#7498c6,settled,2,83,60,1287.84,8.32791,8091.77,0,0,0,1189,1189,7,0
3004,#f0edec,settled,1,18,17,1289.01,2.92289,8099.12,0,0,0,184,184,0,0
3005,#b88f60,settled,1,16,16,1359.57,2.1004,8542.41,0,0,0,107,107,0,0
3006,#81e487,settled,1,11,13,1158.67,5.65781,7280.15,0,0,0,9,9,0,0
3007,#4a87ae,settled,1,64,50,1182.57,18.2973,7430.3,0,0,0,12,12,0,0
3008,#c6dbd4,settled,1,20,19,1143.28,4.82885,7183.45,0,0,0,0,0,0,0
3009,#8e7e48,settled,1,22,20,1174.72,1.38655,7380.96,0,0,0,12,12,0,0
3010,#57d36f,settled,1,69,50,1162.93,7.7916,7306.91,0,0,0,0,0,0,0
3011,#d37496,settled,1,40,38,1170.05,1.81733,7351.67,0,0,0,9,9,0,0
3012,#9ccabd,settled,1,26,22,1130.97,2.31956,7106.11,0,0,0,0,0,0,0
3013,#646ce4,settled,1,18,15,1118.76,2.01171,7029.4,0,0,0,0,0,0,0
3014,#e0c157,settled,1,26,21,1116.03,2.74413,7012.25,0,0,0,29,29,0,0
3015,#a9637e,settled,1,77,51,1116.86,3.80579,7017.46,0,0,0,0,0,0,0
3016,#72b8a5,settled,1,22,19,1117.99,3.1636,7024.53,0,0,0,0,0,0,0
3017,#ee5acc,settled,1,21,17,1114.45,1.41266,7002.3,0,0,0,35,35,0,0
3018,#b6af3f,settled,1,11,12,1188.98,3.47915,7470.58,0,0,0,0,0,0,0
3019,#7f5166,settled,1,30,27,1185.11,7.4843,7446.26,0,0,0,4,4,0,0
3020,#48a78d,settled,1,15,17,1184.12,2.5719,7440.06,0,0,0,0,0,0,0
3021,#c448b4,settled,1,36,27,1182.61,2.13807,7430.54,0,0,0,0,0,0,0
3022,#8c9edb,settled,1,8,11,1179.04,1.66545,7408.11,0,0,0,4,4,0,0
3023,#55404f,settled,1,116,75,1107.89,4.71242,6961.06,0,0,0,278,278,0,0
3024,#d19575,settled,1,18,19,1211.2,0.894059,7610.16,0,0,0,0,0,0,0
3025,#9aea9c,settled,1,69,50,1126.28,5.62035,7076.63,0,0,0,0,0,0,0
3026,#628cc3,settled,1,97,69,1127.56,3.34575,7084.66,0,0,0,0,0,0,0
3027,#dee1e9,settled,1,8,10,1148.75,1.06865,7217.8,0,0,0,0,0,0,0
3028,#a7835d,settled,1,24,20,1125.5,2.85877,7071.73,0,0,0,0,0,0,0
3029,#70d984,settled,1,34,25,1123.74,2.96665,7060.64,0,0,0,0,0,0,0
3030,#eb7aab,settled,1,20,18,1149.36,2.63579,7221.67,0,0,0,0,0,0,0
3031,#b4cfd2,settled,1,51,38,1141.14,3.99076,7170.01,0,0,0,58,58,0,0
3032,#7d7246,settled,1,15,15,1145.69,2.78527,7198.55,0,0,0,7,7,0,0
3033,#46c76c,settled,1,21,17,1124.93,1.98007,7068.14,0,0,0,0,0,0,0
3034,#c16993,settled,1,17,16,1139.5,1.56215,7159.71,0,0,0,58,58,0,0
3035,#8abeba,settled,1,26,23,1140.14,3.31749,7163.7,0,0,0,0,0,0,0
3036,#5360e1,settled,1,52,39,1149.37,4.3988,7221.71,0,0,0,7,7,0,0
3037,#cfb554,settled,1,14,14,1119.55,2.66906,7034.34,0,0,0,0,0,0,0
3038,#97577b,settled,1,11,13,843.782,1.39647,5301.64,0,0,0,0,0,0,0
3039,#60aca2,settled,1,12,11,844.831,1.31285,5308.23,0,0,0,0,0,0,0
3040,#dc4ec9,settled,1,28,26,846.484,2.73709,5318.62,0,0,0,0,0,0,0
3041,#a5a3f0,settled,1,63,50,1467.3,17.4745,9219.32,0,0,0,392,392,0,0
3042,#6d4664,settled,1,16,15,1470.48,3.9857,9239.27,0,0,0,24,24,0,0
3043,#e99a8a,settled,1,36,27,1471.59,6.77819,9246.28,0,0,0,0,0,0,0
3044,#b2f0b1,settled,1,47,35,1477.21,2.85602,9281.61,0,0,0,44,44,0,0
3045,#7b92d8,settled,1,34,31,1474.66,3.0872,9265.56,0,0,0,44,44,0,0
3046,#43e74b,settled,1,119,73,1500.68,6.43826,9429.05,0,0,0,0,0,0,0
3047,#bf8972,settled,1,45,37,1491.86,3.05068,9373.61,0,0,0,167,167,0,0
3048,#88de99,settled,1,70,50,1499.1,10.1015,9419.12,0,0,0,280,280,0,0
3049,#5180c0,settled,1,56,42,1484.59,11.0863,9327.97,0,0,0,461,461,0,0
3050,#cdd5e7,settled,1,20,20,1515.43,1.6194,9521.71,0,0,0,0,0,0,0
3051,#95775b,settled,1,24,19,1431.62,0.869014,8995.13,0,0,0,0,0,0,0
3052,#5ecd81,settled,1,47,40,1333.59,3.34003,8379.2,0,0,0,380,380,0,0
3053,#da6ea8,settled,1,23,18,1355.66,1.9312,8517.85,0,0,0,0,0,0,0
3054,#a3c4cf,settled,1,16,16,1332.61,1.60227,8373.04,0,0,0,138,138,0,0
3055,#6b6643,settled,1,22,19,1305.28,2.29467,8201.31,0,0,0,308,308,0,0
3056,#e7ba69,settled,1,7,8,1371.19,2.40645,8615.44,0,0,0,0,0,0,0
3057,#b05d90,settled,1,49,41,1139.54,6.48033,7159.97,0,0,0,0,0,0,0
3058,#79b2b7,settled,1,64,50,1225.6,17.2779,7700.65,0,0,0,146,146,0,0
3059,#4154de,settled,1,10,10,1177.33,1.69838,7397.38,0,0,0,0,0,0,0
3060,#bda951,settled,1,21,17,1180.19,2.99804,7415.34,0,0,0,0,0,0,0
3061,#864b79,settled,1,68,50,1118.7,10.5123,7028.98,0,0,0,26,26,0,0
3062,#4fa19f,settled,1,28,24,1118.87,3.29956,7030.05,0,0,0,0,0,0,0
3063,#cb42c6,settled,1,24,25,1115.42,5.70127,7008.38,0,0,0,26,26,0,0
3064,#9397ed,settled,1,19,18,1115.37,3.29003,7008.08,0,0,0,0,0,0,0
3065,#5ced60,settled,1,9,11,1132.18,2.01602,7113.72,0,0,0,0,0,0,0
3066,#d88e87,settled,1,25,21,1117.28,2.94903,7020.1,0,0,0,0,0,0,0
3067,#a1e4ae,settled,1,21,19,1105.55,3.75185,6946.36,0,0,0,0,0,0,0
3068,#6986d5,settled,1,76,50,1144.6,7.86076,7191.73,0,0,0,0,0,0,0
3069,#e5db48,settled,1,19,16,1151.6,2.44887,7235.7,0,0,0,0,0,0,0
3070,#ae7d70,settled,1,147,86,1112.54,3.81636,6990.31,0,0,0,0,0,0,0
3071,#77d296,settled,1,67,50,999.974,11.1138,6283.02,0,0,0,13,13,0,0
3072,#3f74bd,settled,1,100,71,1013.09,8.25898,6365.42,0,0,0,0,0,0,0
3073,#bbc9e4,settled,1,46,34,1004.58,3.24895,6311.97,0,0,0,56,56,0,0
3074,#846b58,settled,1,67,49,1022.03,5.79799,6421.6,0,0,0,245,245,0,0
3075,#4dc17e,settled,1,36,28,1021.72,3.91638,6419.67,0,0,0,7,7,0,0
3076,#c862a5,settled,1,33,30,1022.96,8.34912,6427.44,0,0,0,0,0,0,0
3077,#91b8cc,settled,1,13,14,1023.21,1.51016,6429,0,0,0,0,0,0,0
3078,#5a5a40,settled,1,20,18,817.87,1.33116,5138.83,0,0,0,0,0,0,0
3079,#d6af66,settled,1,46,41,812.773,2.17144,5106.8,0,0,0,0,0,0,0
3080,#9e518e,settled,1,16,15,816.489,1.0687,5130.15,0,0,0,0,0,0,0
3081,#67a6b4,settled,1,31,29,811.491,1.77428,5098.75,0,0,0,0,0,0,0
3082,#e348db,settled,1,24,20,642.293,2.23163,4035.64,0,0,0,0,0,0,0
3083,#ac9d4f,settled,1,35,26,638.449,3.95937,4011.49,0,0,0,0,0,0,0
3084,#743f76,settled,1,73,50,643.941,1.23285,4046,0,0,0,0,0,0,0
3085,#f0949c,settled,1,24,20,639.696,2.14985,4019.33,0,0,0,0,0,0,0
3086,#b9e9c3,settled,1,64,50,637.098,12.2008,4003.01,0,0,0,117,117,0,0
3087,#828cea,settled,1,27,23,664.921,1.77078,4177.82,0,0,0,0,0,0,0
3088,#4ae15d,settled,1,57,44,644.552,7.51178,4049.84,0,0,0,0,0,0,0
3089,#c68285,settled,1,41,32,628.524,24.0351,3949.13,0,0,0,117,117,0,0
3090,#8fd8ab,settled,1,71,50,629.41,5.51,3954.7,0,0,0,0,0,0,0
3091,#587ad2,settled,1,21,22,1469.71,2.12841,9234.45,0,0,0,30,30,0,0
3092,#d4cf46,settled,1,116,77,1438.5,7.32582,9038.37,0,0,0,10,10,0,0
3093,#9c716d,settled,1,45,34,1450.62,6.169,9114.51,0,0,0,174,174,0,0
3094,#65c693,settled,1,75,50,1443.41,9.48822,9069.24,0,0,0,164,164,0,0
3095,#e168ba,settled,1,76,50,1399.76,7.5802,8794.97,0,0,0,0,0,0,0
3096,#aabde1,settled,1,52,37,1241.67,4.29057,7801.65,0,0,0,0,0,0,0
3097,#725f55,settled,1,355,204,1306.65,7.32217,8209.93,0,0,0,4017,4017,0,0
3098,#eeb47b,settled,1,7,8,1211.02,1.12699,7609.08,0,0,0,0,0,0,0
3099,#b756a3,settled,1,24,21,1130.45,3.59589,7102.84,0,0,0,0,0,0,0
3100,#80acc9,settled,1,40,29,1134.15,2.76617,7126.08,0,0,0,0,0,0,0
3101,#484ef0,settled,1,10,12,1146.33,11.602,7202.63,0,0,0,60,60,0,0
3102,#c4a364,settled,1,20,19,1080.57,3.20536,6789.42,0,0,0,0,0,0,0
3103,#8d458b,settled,1,8,10,1115.6,4.94663,7009.55,0,0,0,0,0,0,0
3104,#569ab1,settled,1,32,26,1113.82,3.01768,6998.35,0,0,0,0,0,0,0
3105,#d2efd8,settled,1,55,45,1162.17,11.9696,7302.15,0,0,0,213,213,0,0
3106,#9a914c,settled,1,76,55,1122.84,3.26279,7055.03,0,0,0,0,0,0,0
3107,#63e772,settled,1,42,32,1118.71,2.85283,7029.04,0,0,0,2,2,0,0
3108,#df889a,settled,1,53,39,1116.74,3.41647,7016.69,0,0,0,2,2,0,0
3109,#a8ddc0,settled,1,69,50,1140.59,10.6579,7166.52,0,0,0,57,57,0,0
3110,#7080e7,settled,1,8,10,1150.45,8.37199,7228.5,0,0,0,119,119,0,0
3111,#ecd45b,settled,1,46,38,1149.57,18.7596,7222.95,0,0,0,197,197,0,0
3112,#b57782,settled,1,25,20,1114.85,2.24998,7004.83,0,0,0,0,0,0,0
3113,#7ecca8,settled,1,13,13,1115.88,2.13503,7011.3,0,0,0,0,0,0,0
3114,#466ecf,settled,1,124,81,1127.78,5.00545,7086.08,0,0,0,0,0,0,0
3115,#c2c343,settled,1,74,50,1135.68,4.99543,7135.7,0,0,0,177,177,0,0
3116,#8b656a,settled,1,64,47,1132.48,7.92591,7115.58,0,0,0,93,93,0,0
3117,#54ba90,settled,1,74,50,1168.6,10.0947,7342.5,0,0,0,150,150,0,0
3118,#cf5cb8,settled,1,51,42,1159.54,5.03192,7285.63,0,0,0,0,0,0,0
3119,#98b1de,settled,1,29,24,1157.54,1.69107,7273.01,0,0,0,0,0,0,0
3120,#615452,settled,1,35,26,1161.98,2.19681,7300.96,0,0,0,0,0,0,0
3121,#dda879,settled,1,48,37,1092.21,2.46463,6862.55,0,0,0,0,0,0,0
3122,#a54aa0,settled,1,73,50,1102.96,6.15751,6930.1,0,0,0,108,108,0,0
3123,#6ea0c6,settled,1,56,42,1014.05,2.52479,6371.49,0,0,0,0,0,0,0
3124,#ea41ee,settled,1,17,16,1031.64,0.8948,6481.97,0,0,0,0,0,0,0
3125,#b39761,settled,1,16,14,1070.19,0.814088,6724.19,0,0,0,0,0,0,0
3126,#7bec87,settled,1,18,17,1083.03,3.87493,6804.89,0,0,0,0,0,0,0
3127,#448eaf,settled,1,16,16,1013.74,2.4759,6369.53,0,0,0,0,0,0,0
3128,#c0e3d5,settled,1,65,45,1017.23,5.3329,6391.44,0,0,0,0,0,0,0
3129,#898549,settled,1,47,41,1021.93,8.86044,6420.98,0,0,0,0,0,0,0
3130,#51db70,settled,1,93,58,854.037,3.27245,5366.08,0,0,0,581,581,0,0
3131,#cd7c97,settled,2,151,100,854.951,11.4792,5371.82,0,0,0,1915,1915,13,0
3132,#96d2bd,settled,1,56,50,729.451,1.89767,4583.28,0,0,0,0,0,0,0
3133,#5f74e4,settled,1,30,25,595.06,1.34803,3738.87,0,0,0,30,30,0,0
3134,#dbc858,settled,1,142,84,566.067,3.44823,3556.7,0,0,0,0,0,0,0
3135,#a36b7f,settled,1,59,39,560.525,3.16527,3521.88,0,0,0,59,59,0,0
3136,#6cc0a5,settled,1,25,20,788.347,36.1787,4953.33,0,0,0,0,0,0,0
3137,#e862cd,settled,2,26,25,882.216,45.8753,5543.13,0,0,0,56,56,3,3
3138,#b1b740,settled,1,197,115,827.623,9.09659,5200.11,0,0,0,0,0,0,0
3139,#795967,settled,1,17,17,923.334,50.0339,5801.48,0,0,0,0,0,0,0
3140,#42af8e,settled,1,17,19,1277.87,1.0688,8029.12,0,0,0,0,0,0,0
3141,#be50b5,settled,1,71,50,1373.27,29.5042,8628.54,0,0,0,211,211,0,0
3142,#87a5db,settled,1,56,43,1203.36,3.73934,7560.95,0,0,0,0,0,0,0
3143,#4f484f,settled,1,72,50,1226.69,14.4766,7707.54,0,0,0,40,40,0,0
3144,#cb9c76,settled,1,81,51,1219.44,3.46332,7661.97,0,0,0,30,30,0,0
3145,#94f29c,settled,1,51,39,1218.48,3.38075,7655.91,0,0,0,30,30,0,0
3146,#5d94c4,settled,1,74,50,1240.47,8.72938,7794.09,0,0,0,0,0,0,0
3147,#d9e9ea,settled,1,32,30,1236.5,0.923445,7769.17,0,0,0,40,40,0,0
3148,#a18b5e,settled,1,71,48,1244.4,10.5021,7818.82,0,0,0,71,71,0,0
3149,#6ae085,settled,1,13,13,1264.87,1.83537,7947.43,0,0,0,0,0,0,0
3150,#e682ac,settled,1,84,56,1270.14,2.9876,7980.51,0,0,0,0,0,0,0
3151,#afd7d2,settled,1,34,27,1261.73,3.34011,7927.71,0,0,0,0,0,0,0
3152,#777946,settled,1,18,18,1271.2,6.09724,7987.17,0,0,0,0,0,0,0
3153,#40cf6d,settled,1,92,61,1201.38,6.24997,7548.48,0,0,0,0,0,0,0
3154,#bc7094,settled,1,18,19,1183.2,0.842563,7434.29,0,0,0,25,25,0,0
3155,#85c6ba,settled,1,24,23,1183.62,1.17319,7436.9,0,0,0,46,46,0,0
3156,#4d68e2,settled,1,21,21,1178,1.99376,7401.59,0,0,0,0,0,0,0
3157,#c9bd55,settled,1,7,9,1197.81,1.06661,7526.07,0,0,0,0,0,0,0
3158,#925f7c,settled,1,30,29,1195.79,3.41937,7513.37,0,0,0,0,0,0,0
3159,#5bb4a3,settled,1,70,49,1198.98,4.73613,7533.41,0,0,0,0,0,0,0
3160,#d656ca,settled,1,15,16,1199.89,3.93088,7539.12,0,0,0,0,0,0,0
3161,#9fabf0,settled,1,20,17,1199.26,2.13003,7535.2,0,0,0,0,0,0,0
3162,#684d64,settled,1,57,41,1195.68,7.75848,7512.69,0,0,0,0,0,0,0
3163,#e4a28b,settled,1,23,20,1054.12,1.52089,6623.21,0,0,0,0,0,0,0
3164,#ac44b2,settled,1,91,58,1053.19,3.46261,6617.39,0,0,0,0,0,0,0
3165,#759ad9,settled,1,8,9,1051.56,1.97618,6607.16,0,0,0,0,0,0,0
3166,#f1ee4c,settled,1,109,74,1055.78,3.41518,6633.63,0,0,0,0,0,0,0
3167,#ba9073,settled,1,53,38,1060.75,4.69444,6664.89,0,0,0,0,0,0,0
3168,#82e69a,settled,1,16,16,1058.52,3.26668,6650.87,0,0,0,0,0,0,0
3169,#4b88c1,settled,1,15,14,1078.84,2.12752,6778.53,0,0,0,0,0,0,0
3170,#c7dde7,settled,1,9,10,1078.25,1.90233,6774.84,0,0,0,0,0,0,0
3171,#907f5b,settled,1,36,29,1120.8,2.34942,7042.17,0,0,0,0,0,0,0
3172,#58d482,settled,1,67,46,1119.16,3.15874,7031.87,0,0,0,0,0,0,0
3173,#d476a9,settled,1,60,43,1133.17,4.8011,7119.94,0,0,0,0,0,0,0
3174,#9dcbcf,settled,1,75,50,863.676,5.43523,5426.64,0,0,0,0,0,0,0
3175,#666d43,settled,1,20,20,862.797,1.60333,5421.12,0,0,0,0,0,0,0
3176,#e2c26a,settled,1,17,16,867.958,1.8683,5453.54,0,0,0,0,0,0,0
3177,#aa6491,settled,1,46,36,863.732,2.38491,5426.99,0,0,0,0,0,0,0
3178,#73bab8,settled,1,17,16,862.756,1.11901,5420.86,0,0,0,0,0,0,0
3179,#ef5bdf,settled,1,27,22,860.875,1.59731,5409.03,0,0,0,0,0,0,0
3180,#b8b152,settled,1,117,76,376.567,1.3756,2366.04,0,0,0,295,295,0,0
3181,#805379,settled,1,16,15,398.217,1.07469,2502.07,0,0,0,16,16,0,0
3182,#49a8a0,settled,1,42,39,395.526,5.44603,2485.16,0,0,0,51,51,0,0
3183,#c54ac7,settled,1,69,49,446.062,43.1387,2802.69,0,0,0,18,18,0,0
3184,#8e9fee,settled,1,12,14,473.786,42.112,2976.88,0,0,0,107,107,0,0
3185,#564162,settled,2,154,106,578.181,125.325,3632.82,0,0,0,334,334,0,0
3186,#d29688,settled,2,89,65,634.491,42.4258,3986.63,0,0,0,0,0,14,10
3187,#9bebaf,settled,1,10,11,883.437,35.6074,5550.8,0,0,0,0,0,0,0
3188,#648ed6,settled,1,14,14,910.781,7.48386,5722.61,0,0,0,0,0,0,0
3189,#e0e249,settled,1,10,11,922.585,27.4124,5796.77,0,0,0,0,0,0,0
3190,#a88570,settled,1,68,46,849.249,25.9512,5335.99,0,0,0,0,0,0,0
3191,#71da97,settled,1,233,145,1386.13,2.44663,8709.31,0,0,0,0,0,0,0
3192,#ed7bbe,settled,1,7,9,1304.83,1.73267,8198.49,0,0,0,42,42,0,0
3193,#b6d1e4,settled,1,70,46,1287.21,3.54856,8087.8,0,0,0,0,0,0,0
3194,#7e7358,settled,1,73,50,1271.78,9.70548,7990.81,0,0,0,0,0,0,0
3195,#47c87f,settled,1,41,33,1259.87,4.01707,7916.01,0,0,0,0,0,0,0
3196,#c36aa6,settled,1,27,22,1255.41,2.99989,7887.96,0,0,0,0,0,0,0
3197,#8cbfcd,settled,1,39,35,1259.44,1.87126,7913.28,0,0,0,0,0,0,0
3198,#546241,settled,1,70,50,1173.99,9.51075,7376.38,0,0,0,0,0,0,0
3199,#d0b667,settled,1,24,20,1172.37,2.06404,7366.22,0,0,0,0,0,0,0
3200,#99588e,settled,1,75,53,1175.72,6.81156,7387.24,0,0,0,0,0,0,0
3201,#62aeb5,settled,1,104,64,1185.39,4.27874,7448.01,0,0,0,0,0,0,0
3202,#dd4fdc,settled,1,77,50,1192.28,5.84979,7491.31,0,0,0,0,0,0,0
3203,#a6a54f,settled,1,189,115,1193.81,6.95844,7500.9,0,0,0,0,0,0,0
3204,#6f4777,settled,1,12,12,1197.71,2.19381,7525.42,0,0,0,0,0,0,0
3205,#eb9c9d,settled,1,59,45,1074.98,15.7571,6754.28,0,0,0,11,11,0,0
3206,#b3f1c4,settled,1,10,12,1069.01,3.12477,6716.78,0,0,0,11,11,0,0
3207,#7c93eb,settled,1,8,9,1074.01,4.05571,6748.2,0,0,0,0,0,0,0
3208,#45e95e,settled,1,8,9,1068.73,2.60605,6715.02,0,0,0,0,0,0,0
3209,#c18a85,settled,1,18,15,1066.53,2.10433,6701.22,0,0,0,0,0,0,0
3210,#89e0ac,settled,1,9,9,1077.37,2.55696,6769.31,0,0,0,6,6,0,0
3211,#5282d3,settled,1,37,30,1075.33,3.4278,6756.53,0,0,0,6,6,0,0
3212,#ced646,settled,1,15,13,1077.96,2.15919,6773,0,0,0,8,8,0,0
3213,#97796d,settled,1,20,20,1080.2,3.20177,6787.12,0,0,0,8,8,0,0
3214,#5fce94,settled,1,25,21,1086.48,2.90068,6826.58,0,0,0,32,32,0,0
3215,#db70bb,settled,1,41,30,1086.2,2.17309,6824.77,0,0,0,32,32,0,0
3216,#a4c5e2,settled,1,23,17,1093.15,2.95711,6868.45,0,0,0,0,0,0,0
3217,#6d6756,settled,1,10,11,926.745,1.0291,5822.91,0,0,0,0,0,0,0
3218,#e9bc7c,settled,1,20,19,973.332,1.51237,6115.63,0,0,0,0,0,0,0
3219,#b15ea3,settled,1,48,42,896.668,4.47137,5633.93,0,0,0,0,0,0,0
3220,#7ab3ca,settled,1,22,17,960.871,1.89312,6037.33,0,0,0,0,0,0,0
3221,#4356f1,settled,1,29,23,962.979,2.225,6050.58,0,0,0,0,0,0,0
3222,#bfaa64,settled,1,70,49,898.553,11.7693,5645.78,0,0,0,0,0,0,0
3223,#874d8c,settled,1,55,41,914.623,10.5003,5746.74,0,0,0,0,0,0,0
3224,#50a2b2,settled,1,61,44,666.369,15.2767,4186.92,0,0,0,0,0,0,0
3225,#cc43d9,settled,1,25,22,326.663,1.90756,2052.48,0,0,0,79,79,0,0
3226,#95994d,settled,1,25,21,317.433,2.06597,1994.49,0,0,0,59,59,0,0
3227,#5dee73,settled,1,30,25,316.279,1.78419,1987.24,0,0,0,100,100,0,0
3228,#d9909a,settled,1,22,21,314.26,1.45111,1974.56,0,0,0,80,80,0,0
3229,#a2e5c1,settled,1,9,11,336.735,3.07785,2115.77,0,0,0,0,0,0,0
3230,#6b87e8,settled,1,38,32,339.826,3.83031,2135.19,0,0,0,245,245,0,0
3231,#e7dc5b,settled,1,43,33,370.036,7.62783,2325.01,0,0,0,155,155,0,0
3232,#af7e82,settled,1,75,50,353.83,24.3414,2223.18,0,0,0,0,0,0,0
3233,#78d4a9,settled,1,74,50,605.141,45.0688,3802.21,0,0,0,0,0,0,0
3234,#4176d0,settled,1,24,21,1001.56,7.82469,6293.01,0,0,0,0,0,0,0
3235,#bdcb43,settled,1,65,49,1358.43,4.31085,8535.29,0,0,0,261,261,0,0
3236,#856d6b,settled,1,8,10,1356.9,1.38069,8525.65,0,0,0,26,26,0,0
3237,#4ec291,settled,1,29,22,1359.89,3.51596,8544.43,0,0,0,0,0,0,0
3238,#ca64b8,settled,1,65,50,1353.23,9.24903,8502.62,0,0,0,455,455,0,0
3239,#93b9df,settled,1,18,20,1359.83,2.10495,8544.07,0,0,0,36,36,0,0
3240,#5b5b53,settled,1,41,33,1360.77,3.12376,8550,0,0,0,36,36,0,0
3241,#d7b079,settled,1,16,15,1276.4,1.31136,8019.88,0,0,0,0,0,0,0
3242,#a052a1,settled,1,16,15,1269.03,1.7206,7973.58,0,0,0,0,0,0,0
3243,#69a8c7,settled,1,17,14,1302.32,2.0407,8182.73,0,0,0,0,0,0,0
3244,#e449ee,settled,1,7,9,1306.01,4.35748,8205.88,0,0,0,0,0,0,0
3245,#ad9e62,settled,1,8,9,1314.47,1.20609,8259.08,0,0,0,0,0,0,0
3246,#764189,settled,1,16,18,1249.47,3.80184,7850.67,0,0,0,15,15,0,0
3247,#f295af,settled,1,97,61,1246.29,3.12003,7830.67,0,0,0,15,15,0,0
3248,#baebd6,settled,1,78,50,1338.94,5.94874,8412.82,0,0,0,0,0,0,0
3249,#838d4a,settled,1,74,50,1323.1,12.1829,8313.31,0,0,0,0,0,0,0
3250,#4ce270,settled,1,169,98,1156.18,0.842122,7264.47,0,0,0,0,0,0,0
3251,#c88497,settled,1,12,11,1150.5,4.17068,7228.83,0,0,0,0,0,0,0
3252,#90d9be,settled,1,68,49,1181.48,26.3409,7423.46,0,0,0,43,43,0,0
3253,#597be5,settled,1,21,19,1190.28,2.33278,7478.77,0,0,0,0,0,0,0
3254,#d5d058,settled,1,63,48,1168.12,15.5287,7339.5,0,0,0,3,3,0,0
3255,#9e7280,settled,1,51,37,1189.43,2.67976,7473.38,0,0,0,0,0,0,0
3256,#66c8a6,settled,1,20,17,1189.2,2.75394,7471.94,0,0,0,0,0,0,0
3257,#e269cd,settled,1,42,33,1189.68,4.13095,7474.95,0,0,0,51,51,0,0
3258,#abbf41,settled,1,20,19,1187,2.23463,7458.14,0,0,0,11,11,0,0
3259,#746168,settled,1,9,10,1158.52,1.92079,7279.21,0,0,0,0,0,0,0
3260,#f0b68e,settled,1,8,9,1157.31,1.93568,7271.61,0,0,0,0,0,0,0
3261,#b858b6,settled,1,61,42,1130.91,4.59325,7105.71,0,0,0,0,0,0,0
3262,#81addc,settled,1,12,13,1222.92,1.82132,7683.81,0,0,0,0,0,0,0
3263,#4a4f50,settled,1,9,11,1057.77,15.3902,6646.19,0,0,0,27,27,0,0
3264,#c6a477,settled,1,107,69,1079.25,5.054,6781.13,0,0,0,60,60,0,0
3265,#8e469e,settled,1,22,21,1088.39,1.80153,6838.58,0,0,0,0,0,0,0
3266,#579cc4,settled,1,63,45,962.523,2.14079,6047.71,0,0,0,0,0,0,0
3267,#d3f0eb,settled,1,21,18,929.005,1.156,5837.11,0,0,0,0,0,0,0
3268,#9c935f,settled,1,36,31,949.912,2.79175,5968.47,0,0,0,0,0,0,0
3269,#64e885,settled,1,17,18,721.825,2.27861,4535.36,0,0,0,0,0,0,0
3270,#e089ac,settled,1,55,45,735.259,1.35079,4619.77,0,0,0,0,0,0,0
3271,#a9dfd3,settled,1,16,15,723.053,1.83006,4543.08,0,0,0,0,0,0,0
3272,#728147,settled,1,30,26,723.13,2.36096,4543.56,0,0,0,0,0,0,0
3273,#eed66d,settled,1,24,21,722.477,4.03758,4539.46,0,0,0,0,0,0,0
3274,#b67895,settled,1,26,21,721.394,2.46486,4532.65,0,0,0,0,0,0,0
3275,#7fcdbb,settled,1,62,41,726.163,3.52416,4562.62,0,0,0,0,0,0,0
3276,#4870e2,settled,1,13,12,725.711,1.29906,4559.77,0,0,0,0,0,0,0
3277,#c4c456,settled,1,120,76,477.195,6.06223,2998.3,0,0,0,0,0,0,0
3278,#8c667d,settled,1,66,50,408.334,19.5146,2565.64,0,0,0,122,122,0,0
3279,#55bca3,settled,1,19,16,161.72,3.67355,1016.12,0,0,0,0,0,0,0
3280,#d15dcb,settled,1,58,39,145.89,4.29403,916.651,0,0,0,0,0,0,0
